Comuna,Pacto,Partido,Tendencia,Independientes,Candidato,n_votos,perc_votos_comuna
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,ROLANDO  RENTERIA MOLLER,2,0.000132205
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,LORENA ARELLANO NAVARRO,2,0.000132205
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,MARIA VERONICA SAAVEDRA HENRIQUEZ,2,0.000132205
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,SAMUEL ABELARDO JIMENEZ MORAGA,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,EUDALDO HERNAN GONZALEZ MANRIQUEZ,2,0.000132205
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PAIS,Concertación2,1,ALEXANDER MITJAEW PANASEWITSCH,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,CARLOS ALBERTO TILLERIA GOMEZ,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,LILIAN KARINA CANCINO HENRIQUEZ,7,0.000462718
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,NATALIA ALEJANDRA VILLALOBOS CAMPOS,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,SERGIO CARVAJAL CADIZ,0,0
CAUQUENES,SUMEMOS,INDEPENDIENTE CIUDADANOS,Concertación1,1,PAOLA ANDREA CABEZAS ZUÑIGA,12,0.000793231
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,GONZALO EDUARDO JARA ESPINOZA,0,0
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,ALVARO ANDRES ARRIETA LEIVA,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,SOCIALISTA DE CHILE,Concertación3,,JAIME  NARANJO ORTIZ,12,0.000793231
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,GUILLERMO ARTURO CERONI FUENTES,9,0.000594923
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,MARIA ANTONIETA ROJAS GONZALEZ,0,0
CAUQUENES,LA FUERZA DE LA MAYORIA,RADICAL SOCIALDEMOCRATA,Concertación3,,FRANCISCA BASCUÑAN PEÑA,2,0.000132205
CAUQUENES,LA FUERZA DE LA MAYORIA,INDEPENDIENTE RADICAL SOCIALDEMOCRATA,Concertación3,1,RODOLFO  ARANDA VILLANUEVA,10,0.000661026
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,MANUEL JOSE MATTA ARAGAY,26,0.001718667
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,CLAUDIA ARAVENA LAGOS,4,0.00026441
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,PABLO GUTIERREZ PAREJA,3,0.000198308
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,FELIPE  CISTERNAS SOBARZO,11,0.000727129
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,ALEJANDRA RAMIREZ VERDUGO,19,0.001255949
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,IGNACIO URRUTIA BONILLA,29,0.001916975
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,ROLANDO  RENTERIA MOLLER,3,0.000198308
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,LORENA ARELLANO NAVARRO,0,0
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,MARIA VERONICA SAAVEDRA HENRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,SAMUEL ABELARDO JIMENEZ MORAGA,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,EUDALDO HERNAN GONZALEZ MANRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PAIS,Concertación2,1,ALEXANDER MITJAEW PANASEWITSCH,2,0.000132205
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,CARLOS ALBERTO TILLERIA GOMEZ,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,LILIAN KARINA CANCINO HENRIQUEZ,2,0.000132205
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,NATALIA ALEJANDRA VILLALOBOS CAMPOS,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,SERGIO CARVAJAL CADIZ,0,0
CAUQUENES,SUMEMOS,INDEPENDIENTE CIUDADANOS,Concertación1,1,PAOLA ANDREA CABEZAS ZUÑIGA,13,0.000859334
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,GONZALO EDUARDO JARA ESPINOZA,0,0
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,ALVARO ANDRES ARRIETA LEIVA,0,0
CAUQUENES,LA FUERZA DE LA MAYORIA,SOCIALISTA DE CHILE,Concertación3,,JAIME  NARANJO ORTIZ,8,0.000528821
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,GUILLERMO ARTURO CERONI FUENTES,9,0.000594923
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,MARIA ANTONIETA ROJAS GONZALEZ,2,0.000132205
CAUQUENES,LA FUERZA DE LA MAYORIA,RADICAL SOCIALDEMOCRATA,Concertación3,,FRANCISCA BASCUÑAN PEÑA,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,INDEPENDIENTE RADICAL SOCIALDEMOCRATA,Concertación3,1,RODOLFO  ARANDA VILLANUEVA,8,0.000528821
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,MANUEL JOSE MATTA ARAGAY,21,0.001388154
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,CLAUDIA ARAVENA LAGOS,3,0.000198308
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,PABLO GUTIERREZ PAREJA,0,0
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,FELIPE  CISTERNAS SOBARZO,5,0.000330513
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,ALEJANDRA RAMIREZ VERDUGO,15,0.000991539
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,IGNACIO URRUTIA BONILLA,18,0.001189847
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,ROLANDO  RENTERIA MOLLER,1,6.61026E-05
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,LORENA ARELLANO NAVARRO,2,0.000132205
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,MARIA VERONICA SAAVEDRA HENRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,SAMUEL ABELARDO JIMENEZ MORAGA,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,EUDALDO HERNAN GONZALEZ MANRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PAIS,Concertación2,1,ALEXANDER MITJAEW PANASEWITSCH,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,CARLOS ALBERTO TILLERIA GOMEZ,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,LILIAN KARINA CANCINO HENRIQUEZ,7,0.000462718
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,NATALIA ALEJANDRA VILLALOBOS CAMPOS,2,0.000132205
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,SERGIO CARVAJAL CADIZ,0,0
CAUQUENES,SUMEMOS,INDEPENDIENTE CIUDADANOS,Concertación1,1,PAOLA ANDREA CABEZAS ZUÑIGA,20,0.001322052
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,GONZALO EDUARDO JARA ESPINOZA,1,6.61026E-05
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,ALVARO ANDRES ARRIETA LEIVA,0,0
CAUQUENES,LA FUERZA DE LA MAYORIA,SOCIALISTA DE CHILE,Concertación3,,JAIME  NARANJO ORTIZ,12,0.000793231
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,GUILLERMO ARTURO CERONI FUENTES,8,0.000528821
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,MARIA ANTONIETA ROJAS GONZALEZ,0,0
CAUQUENES,LA FUERZA DE LA MAYORIA,RADICAL SOCIALDEMOCRATA,Concertación3,,FRANCISCA BASCUÑAN PEÑA,3,0.000198308
CAUQUENES,LA FUERZA DE LA MAYORIA,INDEPENDIENTE RADICAL SOCIALDEMOCRATA,Concertación3,1,RODOLFO  ARANDA VILLANUEVA,13,0.000859334
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,MANUEL JOSE MATTA ARAGAY,24,0.001586462
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,CLAUDIA ARAVENA LAGOS,8,0.000528821
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,PABLO GUTIERREZ PAREJA,3,0.000198308
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,FELIPE  CISTERNAS SOBARZO,12,0.000793231
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,ALEJANDRA RAMIREZ VERDUGO,32,0.002115283
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,IGNACIO URRUTIA BONILLA,23,0.00152036
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,ROLANDO  RENTERIA MOLLER,8,0.000528821
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,LORENA ARELLANO NAVARRO,2,0.000132205
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,MARIA VERONICA SAAVEDRA HENRIQUEZ,1,6.61026E-05
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,SAMUEL ABELARDO JIMENEZ MORAGA,1,6.61026E-05
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,EUDALDO HERNAN GONZALEZ MANRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PAIS,Concertación2,1,ALEXANDER MITJAEW PANASEWITSCH,0,0
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,CARLOS ALBERTO TILLERIA GOMEZ,4,0.00026441
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,LILIAN KARINA CANCINO HENRIQUEZ,3,0.000198308
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,NATALIA ALEJANDRA VILLALOBOS CAMPOS,5,0.000330513
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,SERGIO CARVAJAL CADIZ,0,0
CAUQUENES,SUMEMOS,INDEPENDIENTE CIUDADANOS,Concertación1,1,PAOLA ANDREA CABEZAS ZUÑIGA,12,0.000793231
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,GONZALO EDUARDO JARA ESPINOZA,0,0
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,ALVARO ANDRES ARRIETA LEIVA,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,SOCIALISTA DE CHILE,Concertación3,,JAIME  NARANJO ORTIZ,5,0.000330513
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,GUILLERMO ARTURO CERONI FUENTES,8,0.000528821
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,MARIA ANTONIETA ROJAS GONZALEZ,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,RADICAL SOCIALDEMOCRATA,Concertación3,,FRANCISCA BASCUÑAN PEÑA,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,INDEPENDIENTE RADICAL SOCIALDEMOCRATA,Concertación3,1,RODOLFO  ARANDA VILLANUEVA,9,0.000594923
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,MANUEL JOSE MATTA ARAGAY,24,0.001586462
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,CLAUDIA ARAVENA LAGOS,4,0.00026441
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,PABLO GUTIERREZ PAREJA,2,0.000132205
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,FELIPE  CISTERNAS SOBARZO,8,0.000528821
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,ALEJANDRA RAMIREZ VERDUGO,18,0.001189847
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,IGNACIO URRUTIA BONILLA,18,0.001189847
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,ROLANDO  RENTERIA MOLLER,3,0.000198308
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,LORENA ARELLANO NAVARRO,0,0
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,MARIA VERONICA SAAVEDRA HENRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,SAMUEL ABELARDO JIMENEZ MORAGA,1,6.61026E-05
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,EUDALDO HERNAN GONZALEZ MANRIQUEZ,1,6.61026E-05
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PAIS,Concertación2,1,ALEXANDER MITJAEW PANASEWITSCH,0,0
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,CARLOS ALBERTO TILLERIA GOMEZ,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,LILIAN KARINA CANCINO HENRIQUEZ,8,0.000528821
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,NATALIA ALEJANDRA VILLALOBOS CAMPOS,0,0
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,SERGIO CARVAJAL CADIZ,1,6.61026E-05
CAUQUENES,SUMEMOS,INDEPENDIENTE CIUDADANOS,Concertación1,1,PAOLA ANDREA CABEZAS ZUÑIGA,11,0.000727129
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,GONZALO EDUARDO JARA ESPINOZA,0,0
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,ALVARO ANDRES ARRIETA LEIVA,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,SOCIALISTA DE CHILE,Concertación3,,JAIME  NARANJO ORTIZ,10,0.000661026
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,GUILLERMO ARTURO CERONI FUENTES,8,0.000528821
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,MARIA ANTONIETA ROJAS GONZALEZ,0,0
CAUQUENES,LA FUERZA DE LA MAYORIA,RADICAL SOCIALDEMOCRATA,Concertación3,,FRANCISCA BASCUÑAN PEÑA,2,0.000132205
CAUQUENES,LA FUERZA DE LA MAYORIA,INDEPENDIENTE RADICAL SOCIALDEMOCRATA,Concertación3,1,RODOLFO  ARANDA VILLANUEVA,16,0.001057641
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,MANUEL JOSE MATTA ARAGAY,32,0.002115283
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,CLAUDIA ARAVENA LAGOS,0,0
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,PABLO GUTIERREZ PAREJA,2,0.000132205
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,FELIPE  CISTERNAS SOBARZO,14,0.000925436
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,ALEJANDRA RAMIREZ VERDUGO,33,0.002181386
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,IGNACIO URRUTIA BONILLA,35,0.002313591
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,ROLANDO  RENTERIA MOLLER,0,0
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,LORENA ARELLANO NAVARRO,2,0.000132205
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,MARIA VERONICA SAAVEDRA HENRIQUEZ,1,6.61026E-05
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,SAMUEL ABELARDO JIMENEZ MORAGA,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,EUDALDO HERNAN GONZALEZ MANRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PAIS,Concertación2,1,ALEXANDER MITJAEW PANASEWITSCH,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,CARLOS ALBERTO TILLERIA GOMEZ,3,0.000198308
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,LILIAN KARINA CANCINO HENRIQUEZ,5,0.000330513
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,NATALIA ALEJANDRA VILLALOBOS CAMPOS,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,SERGIO CARVAJAL CADIZ,0,0
CAUQUENES,SUMEMOS,INDEPENDIENTE CIUDADANOS,Concertación1,1,PAOLA ANDREA CABEZAS ZUÑIGA,12,0.000793231
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,GONZALO EDUARDO JARA ESPINOZA,0,0
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,ALVARO ANDRES ARRIETA LEIVA,0,0
CAUQUENES,LA FUERZA DE LA MAYORIA,SOCIALISTA DE CHILE,Concertación3,,JAIME  NARANJO ORTIZ,5,0.000330513
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,GUILLERMO ARTURO CERONI FUENTES,13,0.000859334
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,MARIA ANTONIETA ROJAS GONZALEZ,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,RADICAL SOCIALDEMOCRATA,Concertación3,,FRANCISCA BASCUÑAN PEÑA,2,0.000132205
CAUQUENES,LA FUERZA DE LA MAYORIA,INDEPENDIENTE RADICAL SOCIALDEMOCRATA,Concertación3,1,RODOLFO  ARANDA VILLANUEVA,9,0.000594923
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,MANUEL JOSE MATTA ARAGAY,22,0.001454257
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,CLAUDIA ARAVENA LAGOS,3,0.000198308
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,PABLO GUTIERREZ PAREJA,2,0.000132205
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,FELIPE  CISTERNAS SOBARZO,6,0.000396616
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,ALEJANDRA RAMIREZ VERDUGO,22,0.001454257
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,IGNACIO URRUTIA BONILLA,15,0.000991539
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,ROLANDO  RENTERIA MOLLER,3,0.000198308
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,LORENA ARELLANO NAVARRO,1,6.61026E-05
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,MARIA VERONICA SAAVEDRA HENRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,SAMUEL ABELARDO JIMENEZ MORAGA,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,EUDALDO HERNAN GONZALEZ MANRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PAIS,Concertación2,1,ALEXANDER MITJAEW PANASEWITSCH,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,CARLOS ALBERTO TILLERIA GOMEZ,2,0.000132205
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,LILIAN KARINA CANCINO HENRIQUEZ,8,0.000528821
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,NATALIA ALEJANDRA VILLALOBOS CAMPOS,2,0.000132205
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,SERGIO CARVAJAL CADIZ,0,0
CAUQUENES,SUMEMOS,INDEPENDIENTE CIUDADANOS,Concertación1,1,PAOLA ANDREA CABEZAS ZUÑIGA,16,0.001057641
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,GONZALO EDUARDO JARA ESPINOZA,0,0
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,ALVARO ANDRES ARRIETA LEIVA,0,0
CAUQUENES,LA FUERZA DE LA MAYORIA,SOCIALISTA DE CHILE,Concertación3,,JAIME  NARANJO ORTIZ,14,0.000925436
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,GUILLERMO ARTURO CERONI FUENTES,7,0.000462718
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,MARIA ANTONIETA ROJAS GONZALEZ,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,RADICAL SOCIALDEMOCRATA,Concertación3,,FRANCISCA BASCUÑAN PEÑA,3,0.000198308
CAUQUENES,LA FUERZA DE LA MAYORIA,INDEPENDIENTE RADICAL SOCIALDEMOCRATA,Concertación3,1,RODOLFO  ARANDA VILLANUEVA,9,0.000594923
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,MANUEL JOSE MATTA ARAGAY,32,0.002115283
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,CLAUDIA ARAVENA LAGOS,2,0.000132205
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,PABLO GUTIERREZ PAREJA,4,0.00026441
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,FELIPE  CISTERNAS SOBARZO,20,0.001322052
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,ALEJANDRA RAMIREZ VERDUGO,36,0.002379693
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,IGNACIO URRUTIA BONILLA,39,0.002578001
CAUQUENES,CHILE VAMOS,UNION DEMOCRATA INDEPENDIENTE,Derecha1,,ROLANDO  RENTERIA MOLLER,3,0.000198308
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,LORENA ARELLANO NAVARRO,1,6.61026E-05
CAUQUENES,POR TODO CHILE,PROGRESISTA,Concertación2,,MARIA VERONICA SAAVEDRA HENRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,SAMUEL ABELARDO JIMENEZ MORAGA,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PROGRESISTA,Concertación2,1,EUDALDO HERNAN GONZALEZ MANRIQUEZ,0,0
CAUQUENES,POR TODO CHILE,INDEPENDIENTE PAIS,Concertación2,1,ALEXANDER MITJAEW PANASEWITSCH,0,0
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,CARLOS ALBERTO TILLERIA GOMEZ,4,0.00026441
CAUQUENES,FRENTE AMPLIO,REVOLUCION DEMOCRATICA,Izquierda1,,LILIAN KARINA CANCINO HENRIQUEZ,5,0.000330513
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,NATALIA ALEJANDRA VILLALOBOS CAMPOS,1,6.61026E-05
CAUQUENES,FRENTE AMPLIO,HUMANISTA,Izquierda1,,SERGIO CARVAJAL CADIZ,1,6.61026E-05
CAUQUENES,SUMEMOS,INDEPENDIENTE CIUDADANOS,Concertación1,1,PAOLA ANDREA CABEZAS ZUÑIGA,6,0.000396616
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,GONZALO EDUARDO JARA ESPINOZA,1,6.61026E-05
CAUQUENES,SUMEMOS,CIUDADANOS,Concertación1,,ALVARO ANDRES ARRIETA LEIVA,2,0.000132205
CAUQUENES,LA FUERZA DE LA MAYORIA,SOCIALISTA DE CHILE,Concertación3,,JAIME  NARANJO ORTIZ,4,0.00026441
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,GUILLERMO ARTURO CERONI FUENTES,14,0.000925436
CAUQUENES,LA FUERZA DE LA MAYORIA,POR LA DEMOCRACIA,Concertación3,,MARIA ANTONIETA ROJAS GONZALEZ,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,RADICAL SOCIALDEMOCRATA,Concertación3,,FRANCISCA BASCUÑAN PEÑA,1,6.61026E-05
CAUQUENES,LA FUERZA DE LA MAYORIA,INDEPENDIENTE RADICAL SOCIALDEMOCRATA,Concertación3,1,RODOLFO  ARANDA VILLANUEVA,10,0.000661026
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,MANUEL JOSE MATTA ARAGAY,20,0.001322052
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,CLAUDIA ARAVENA LAGOS,3,0.000198308
CAUQUENES,CONVERGENCIA DEMOCRATICA,DEMOCRATA CRISTIANO,Concertación4,,PABLO GUTIERREZ PAREJA,2,0.000132205
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,FELIPE  CISTERNAS SOBARZO,11,0.000727129
CAUQUENES,CHILE VAMOS,RENOVACION NACIONAL,Derecha1,,ALEJANDRA RAMIREZ VERDUGO,22,0.001454257
